"rt","ions"
0.2837,0.0
0.451,0.0
0.6184,0.0
0.7858,0.0
0.9532,0.0
1.1206,0.0
1.288,0.0
1.4553,0.0
1.6227,0.0
1.7901,0.0
1.9575,0.0
2.1249,0.0
2.2939,0.0
2.4613,0.0
2.629,0.0
2.7963,0.0
2.9638,0.0
3.1312,0.0
3.2986,0.0
3.466,0.0
3.6334,0.0
3.8008,0.0
3.9682,0.0
4.1355,0.0
4.3046,0.0
4.4719,0.0
4.6393,0.0
4.8067,0.0
4.9741,0.0
5.1419,0.0
5.3103,0.0
5.4777,0.0
5.6451,0.0
5.8125,0.0
5.9799,0.0
6.1473,0.0
6.3164,0.0
6.4838,0.0
6.6512,0.0
6.8186,0.0
6.986,0.0
7.1533,0.0
7.3207,0.0
7.4881,0.0
7.6559,0.0
7.8233,0.0
7.9907,0.0
8.1581,0.0
8.3271,0.0
8.4945,0.0
8.662,0.0
8.8293,0.0
8.9968,0.0
9.1641,0.0
9.3315,0.0
9.4989,0.0
9.6663,0.0
9.8337,0.0
10.0012,0.0
10.1685,0.0
10.3376,0.0
10.5049,0.0
10.6723,0.0
10.8397,0.0
11.0072,0.0
11.1746,0.0
11.342,0.0
11.5094,0.0
11.6767,0.0
11.8442,0.0
12.0115,0.0
12.179,0.0
12.348,0.0
12.5153,0.0
12.6827,0.0
12.8501,0.0
13.0179,0.0
13.1852,0.0
13.3526,0.0
13.52,0.0
13.6874,0.0
13.8548,0.0
14.0222,0.0
14.1896,0.0
14.3586,0.0
14.526,0.0
14.6934,0.0
14.8608,0.0
15.0282,0.0
15.1956,0.0
15.363,0.0
15.5307,0.0
15.6982,0.0
15.8655,0.0
16.0329,0.0
16.2003,0.0
16.3693,0.0
16.5367,0.0
16.7041,0.0
16.8715,0.0
17.0389,0.0
17.2063,0.0
17.3738,0.0
17.5411,0.0
17.7085,0.0
17.8759,0.0
18.0433,0.0
18.2107,0.0
18.3799,0.0
18.5473,0.0
18.7147,0.0
18.8821,0.0
19.0495,0.0
19.2169,0.0
19.3843,0.0
19.5517,0.0
19.7191,0.0
19.8865,0.0
20.0539,0.0
20.2212,0.0
20.3903,0.0
20.5577,0.0
20.725,0.0
20.8928,0.0
21.0602,0.0
21.2276,0.0
21.395,0.0
21.5624,0.0
21.7298,0.0
21.8972,0.0
22.0646,0.0
22.232,0.0
22.401,0.0
22.5684,0.0
22.7357,0.0
22.9031,0.0
23.0705,0.0
23.2379,0.0
23.4056,0.0
23.573,0.0
23.7404,0.0
23.9078,0.0
24.0752,0.0
24.2425,0.0
24.4116,0.0
24.579,0.0
24.7464,0.0
24.9137,0.0
25.0812,0.0
25.2485,0.0
25.4159,0.0
25.5833,0.0
25.7507,0.0
25.9181,0.0
26.0854,0.0
26.253,0.0
26.4221,0.0
26.5895,0.0
26.7569,0.0
26.9243,0.0
27.0917,0.0
27.2591,0.0
27.4265,0.0
27.5939,0.0
27.7613,0.0
27.9287,0.0
28.096,0.0
28.2635,0.0
28.4325,0.0
28.5999,0.0
28.7676,0.0
28.935,0.0
29.1024,0.0
29.2698,0.0
29.4373,0.0
29.6046,0.0
29.7721,0.0
29.9394,0.0
30.1069,0.0
30.2743,0.0
30.4433,0.0
30.6107,0.0
30.7781,0.0
30.9455,0.0
31.1129,0.0
31.2807,0.0
